agent_id,n_obs,pw_i_vi_coef,pw_i_vi_pval,pw_i_ci_hat_coef,pw_i_ci_hat_pval,pw_i_T_zi_coef,pw_i_T_zi_pval,pw_i_zr_coef,pw_i_zr_pval,pw_i_P_coef,pw_i_P_pval,pw_i_si_coef,pw_i_si_pval,pw_i_r_coef,pw_i_r_pval,pc_i_vi_coef,pc_i_vi_pval,pc_i_ci_hat_coef,pc_i_ci_hat_pval,pc_i_T_zi_coef,pc_i_T_zi_pval,pc_i_zr_coef,pc_i_zr_pval,pc_i_P_coef,pc_i_P_pval,pc_i_si_coef,pc_i_si_pval,pc_i_r_coef,pc_i_r_pval
44,240,0.01669418975680759,0.01186282001822454,0.006540532044914019,0.20476102629844986,-5.52319308964096e-17,5.979182707851549e-12,2.5455987783705847e-17,1.6401113738321975e-11,0.1062065055339861,8.205141575595527e-30,0.016180624217325218,0.006480976136278845,-0.08122761954336047,1.3938055077695046e-23,0.001499084377807056,0.7307864473115222,0.0013263238747870075,0.6968268702024937,-3.8951952309545707e-19,0.9384009417514083,-3.546398196219092e-18,0.1368583055700245,0.011936753240263212,0.02675637965840176,-0.05360100553460183,5.56517268679022e-32,-0.01201367180428043,0.012927594463148843
45,240,-0.007367986662524408,0.36324794180842723,0.02449786753271433,3.801657667527455e-05,-1.4709541712013222e-17,1.0473001389475948e-06,-4.628667275390772e-19,0.7049789608462806,0.0001477825688671443,0.9862917862629377,0.03429571986620651,1.1371020262549415e-07,-0.005725662342255018,0.5145301004889156,0.005318186323776272,0.20941344896285324,0.010261727894328119,0.0008871815668451402,1.749856306350072e-17,2.6770328267732286e-24,1.301646523873489e-19,0.8384902343705175,0.00793000668186223,0.07858412437869336,-0.046985532041372416,6.236469719991539e-34,-0.005378393559984707,0.24167712530073487
46,240,0.02604253190798718,0.00017570092957443293,0.009835875057028917,0.05541715252412572,-3.0680041811637933e-19,0.9946368756711796,-3.160278749133807e-18,0.13800660524179592,0.04192345752175974,9.804894170679852e-08,0.027515408050581197,5.335701587696476e-07,-0.03287841124048034,7.5262598545297375e-06,0.007104969603415459,0.14308451994794258,0.002742986056469724,0.44900338751150726,-8.235921507551e-17,0.011365143431581926,-4.1147849144247775e-18,0.006671839711030289,0.009961524642920484,0.06604469405011823,-0.037676301627637715,9.377135284239384e-20,-0.011597511598238543,0.023361838912816797
47,240,-0.01119153161063947,0.1771330504087528,0.019019453441449872,0.001461323359594494,-9.433282025404965e-17,0.0013104653300860065,1.539697872149452e-17,0.0002165298201173959,0.00011689098609657172,0.9890588038871329,0.027234501767336234,1.5650882934308193e-05,-0.017610255768307867,0.04660077666974089,-0.008915741538805526,0.08233685941691017,0.012038715619144323,0.0011254368928892494,1.0175372709902517e-16,4.0410832986348006e-08,-2.3457839610857206e-17,1.33775103689173e-17,0.016495518300088188,0.001943286181917237,-0.060977437170802146,2.316995376564809e-39,-0.021124122421848364,0.00013459878141400548
48,240,0.00739050147161339,0.2998543709984575,0.021478692834103384,5.856869387195009e-05,2.5793975923330397e-16,1.4665933639765488e-28,2.54150705039897e-16,3.504013467352981e-29,0.004302678683895235,0.5796326514833284,0.06697575919823359,1.616206375061604e-27,0.013315406044098194,0.06999444126324822,-0.021567137592603085,4.799634323110762e-06,0.008196777079715238,0.016617670485817367,-1.3153523906623344e-16,6.52854856714773e-20,-1.3573209923898342e-16,7.1709031366162135e-22,-0.012711947376591424,0.012035264005541255,-0.04986921521012556,1.1408234778483207e-33,0.004136429098165281,0.38341227971428116
49,240,0.004543050291175185,0.5994666177667315,0.02329124314726902,0.0002668223728501641,4.20366872944016e-18,0.6337610518700674,6.3207849232692646e-18,0.0019182002140233807,0.008335179349205949,0.35724796655562674,0.023990086640486373,0.0001888365509352355,-0.00023550673074709816,0.9793581504641082,-0.010751537919724143,0.03391300819972037,0.008453959962420803,0.02212217605709344,4.3306794219217365e-18,0.40032224013964957,7.647235027338047e-19,0.5157419713267584,0.005358766506344386,0.3103420599727407,-0.05258302142308098,1.3010077521127836e-33,-0.0048827816819949806,0.35818339858885606
50,240,0.02380771049337043,0.002578165452155341,0.024961219415588213,1.4034726973546155e-05,5.499648319871981e-18,0.11199478152787745,3.624342863476303e-18,0.004630310721303887,0.009625254166819985,0.23977346497877508,0.06487046174737598,2.318493868394048e-22,-0.026219240770393563,0.001399946804751192,0.01337215047247,0.007420347877342622,0.0019224411240698087,0.590147263407224,-1.0924871068602392e-17,1.1161623294207656e-06,1.4945884985618975e-18,0.06401277629299264,0.007078455566317917,0.17265147585969245,-0.041681049002663235,7.643533498647886e-23,-0.010383169081156243,0.04443000801593222
51,240,0.004253275538386152,0.5254543000265312,0.014389959174104398,0.0033727415585881938,-1.3838302924074784e-18,0.38194769598266276,-1.671438030649764e-18,0.6576321693198144,-0.005668349320662477,0.4430502997379169,0.026994299537754778,2.1245852195662699e-07,-0.02031342548369488,0.003790303943646641,0.0001386280093829623,0.9767855794847808,0.003237781070813595,0.34990778834972924,-1.0904179928439102e-18,0.3330003979781897,-5.637871497884845e-20,0.9832341027133494,-0.0028830738511834804,0.5833492415109323,-0.049934704501244605,1.9783678892086922e-32,0.0033832230352165357,0.4943090373715978
52,240,-0.013182699404144741,0.07390923586240677,0.018177426248546662,0.0005324559866940979,1.364473496331563e-17,0.03313069701282297,8.375530256620201e-19,0.035669991560303455,0.027960911654159044,0.00039316725264328074,0.040135084104937616,1.2310502435344849e-11,-0.00016261622331591,0.9834829330777242,-0.006788726693444313,0.16819043340543247,0.01701456702766599,1.6615097833798982e-06,2.7412409873734127e-17,6.79274314492497e-10,1.750990355648493e-18,2.6510049664559236e-10,0.0012907895568565753,0.8041480545568624,-0.0461681269198065,4.900363134961801e-27,-0.01501968497663257,0.004589038763904361
53,240,0.03100664407656138,2.19907245422908e-05,0.025382651391210084,5.911846641315225e-06,7.884766308503379e-18,6.254600124182834e-10,7.992529484023029e-18,2.369343566091677e-31,0.026992247120434645,0.0016392512664180122,0.07297453389922208,4.809923464873512e-28,0.017183716447738383,0.028129752678362457,0.003120900201871175,0.49096969879425834,0.004625423295903432,0.1826127231791235,-5.8435160091316154e-18,8.710298562135121e-13,-1.859157686079292e-18,1.1398156901283255e-06,0.002578025915332169,0.6306161686274345,-0.037821234894512945,8.530016136917648e-21,-0.011894663141799286,0.016293454859517977
54,240,0.04813950494466901,2.3155622891491602e-09,0.016627090549888653,0.0043065965002776815,1.417001510786848e-18,0.28867726647381914,-2.5363349083238946e-18,6.514213743489694e-09,0.03201733714959214,0.0002195762509890238,0.03492493685114241,3.2684388831491555e-08,0.0030391357257632365,0.7088815872315407,-0.0034734962546419147,0.4869768231448852,0.005603710280404923,0.1328544670400956,-7.113999842349478e-18,9.033898286513657e-15,1.6902111159634582e-18,2.1200489238360427e-09,0.015437152392379635,0.005380211452052306,-0.04749671047676918,2.109445222184475e-26,-0.019889045887659614,0.000186422871070592
55,240,-0.00022677765606885815,0.9750313183226473,0.016892101040666876,0.0018842957728969231,-7.641685827281613e-17,0.009540369593920846,6.854182156588923e-18,7.216893287832446e-08,0.0016065087340499209,0.8360889764541398,0.02380371059379881,2.3146949714821598e-05,-0.042191609778761505,1.5124478972915199e-07,0.0017342457063182562,0.7059280665866244,-0.00031059676034642103,0.9274610892933022,-4.677732188928268e-17,0.012316008060844812,1.4266517557070384e-18,0.06916347809424887,0.008215108376406148,0.09625180206505697,-0.03434431077675713,2.6797072530105194e-19,-0.027600406013312973,6.433827331846096e-08
56,240,-0.039184498386650723,1.9356250119070517e-07,0.02061640533140119,0.00011308172527072721,-5.930550578408854e-17,5.720928548293884e-14,-1.3616818782311662e-18,8.576442230821474e-19,0.038967586130581794,2.9519850550010363e-07,0.04238357512086517,3.973471344930042e-13,-0.07131786129665316,1.4204933866652206e-17,-0.009900332241113214,0.028456530082553506,0.013689277778878996,3.212966000034536e-05,-1.2637916229591572e-17,0.006011470656440913,-3.472507531093007e-21,0.9680815185574908,0.002190877335282828,0.6297534387195001,-0.039868285945465105,2.0248972600667333e-25,-0.014774887558237842,0.002052793540015015
57,240,0.004819985645234305,0.47058991569459485,0.015065031833593132,0.002053776225010394,-6.0009824437447164e-18,2.5857850074506e-06,2.6811454052896988e-17,1.9176589204376328e-14,0.001316440325414123,0.8500438448783376,0.06866746709755908,5.941578157309421e-32,0.012882944804073548,0.0698137594035208,-0.0028193048536564844,0.5712692435644657,0.0073404778491677055,0.042747796623190004,3.611061477122906e-18,0.00013062810322447826,-1.298879629060159e-17,2.553379873888167e-07,0.00288608585133323,0.578358533828343,-0.0641075168227943,1.680378603951291e-43,-0.0032029301706202468,0.5441774254036204
58,240,-0.04637390862870876,7.371761409780092e-07,0.020717366873515757,0.001414937489559151,-1.1561014170078154e-16,1.7389201001251233e-05,5.221257121447623e-18,0.008394291222866598,-0.026158172784670416,0.00479736536632676,0.029322394692746487,8.1136758251748e-06,-0.03791973014561991,8.499795022480383e-05,-0.01600598137272001,0.0025356593121706955,0.016596790006008735,1.0906488342659176e-05,-8.614833246659933e-17,3.987588984970073e-08,4.749820290756929e-18,3.771805438098594e-05,-0.0003189342789719496,0.951951921012826,-0.026280274167442542,1.4262601175499074e-11,-0.025681913757775114,4.310477528216737e-06
59,240,0.005023965568425159,0.44109942497721555,0.012162506085713197,0.011351122044487358,4.0267366960247014e-17,0.0036705550630283658,4.636540702717186e-18,0.00018807728889243486,-0.026984166461081066,0.000240274449594861,0.046708534632638556,9.133285151827496e-18,0.003618951971545945,0.6048198043897148,0.0057326223605922745,0.26445797208084965,0.005484759577554545,0.14508642112597428,8.06336304149276e-18,0.45606283699459615,-2.3599777079544917e-18,0.01485789995753837,-0.00874860897708221,0.12580305177287435,-0.03240484473724321,1.466319896049766e-14,0.02038646715276069,0.00026048705057678327
60,240,0.00043272141017067483,0.9561217687352125,0.02826623612794652,1.3513118387104714e-06,-3.017320923366595e-18,0.9324515669007176,4.5324183464044785e-18,6.498454739914176e-10,-0.010468746325871484,0.1981792261235042,0.05758188479396498,8.798944940416189e-20,0.01171151194496117,0.15879483414160736,-0.005302882011693202,0.2531892442467221,0.007131115825684004,0.0347375616059657,-6.269280303136317e-17,0.0030697188922770486,-8.925058234271875e-20,0.8296432498933883,0.009112043444861087,0.05786928977926081,-0.04923880592521806,2.2101307670456983e-34,-0.016920564804187944,0.0006284156419434768
61,240,0.06253048656850771,2.1472570949659342e-16,0.017568621361931828,0.001249922825345252,5.899823048604909e-17,5.893679863791903e-16,-3.032984850297302e-17,1.5646535647660116e-17,0.011817134934783516,0.14967525762915238,0.028779087262389924,2.991286726054314e-07,0.021647405758797686,0.0038676703668100703,-0.0054222077198685815,0.22286432944626539,0.0062733976279790065,0.06453336221354901,-6.8002332539589044e-18,0.11164487330254211,8.240410983323403e-19,0.689779633056196,-0.007096516695576505,0.1683177358062016,-0.034895262227033555,2.085177948740487e-20,0.0008498175736509454,0.8554564404919813
62,240,-0.026121151601159347,0.0019239962004980837,0.022660269100460165,0.00022568606070451176,4.510255392239145e-16,1.4973400698778893e-18,9.86226474974401e-17,4.400413873410319e-18,0.0006903180596554599,0.9379403738678541,0.05796480862712873,8.977259428932584e-18,-0.0395320835564865,1.5078119202423149e-05,-0.00906463362696431,0.09994945461445105,0.007752263011729986,0.05302667746107712,-2.22735773482658e-16,9.367096707750264e-12,-5.1135519331621374e-17,2.247470042702587e-12,-0.005283691592350516,0.36637689878377666,-0.049600811423904045,1.7045790165025296e-26,-0.01376137706158402,0.02041941822050207
63,240,0.014527671250029517,0.052853077517963365,0.017628345205102723,0.0008077175349013392,-2.580510868116736e-16,1.430143582631641e-14,-8.694663102565136e-17,9.779446195006568e-15,0.026945857367234108,0.00047131731094167135,0.05638028917250817,2.7997991806540843e-18,0.011860831158259148,0.12973230762195528,0.008620861442865824,0.08117374080822676,0.01042558446417454,0.0025945838233431217,2.0120087953577497e-16,5.751344040668025e-19,6.409732712922842e-17,1.4286719916229115e-17,-0.011085960231542244,0.0278562191305341,-0.036062066764934654,1.96823231062561e-17,0.019916222830296242,0.00013983053556586617
64,240,-0.01655206292302168,0.025724421788306855,0.029668122587367465,6.430287002578018e-08,3.338816025473731e-18,0.8892267802676788,-2.0960129610615404e-18,3.726284276211094e-08,-0.013685906300775139,0.0740481010463126,0.054077129546712,4.4212598965805583e-20,-0.0037163284970271075,0.6332699398807263,-0.01411293224929953,0.003588040667939277,0.011253087996357478,0.001293045865782949,3.749018614927182e-17,0.01687185551565269,-8.170917329424285e-19,0.0007612972075472614,0.009346646416478654,0.06083928148714358,-0.032915898498899115,4.151826838236108e-18,-0.019195771048221212,0.00018921840207994196
65,240,0.027406101600605883,1.4807510843701056e-05,0.01445946436831751,0.0015184196852840177,-2.424247818965719e-17,0.028715903843374666,-1.989545532270934e-18,0.0614584357846262,-0.02991761254937657,1.1234966739663676e-05,0.01575854328772828,0.0005229361375287823,-0.0004765717927446081,0.9400264537795108,-0.00586646482888672,0.21516566498997708,0.012326323036656161,0.0004032710411755668,6.896550646299541e-18,0.4121264625037053,-1.7012213484414954e-18,0.03604477411909344,0.007866753969476975,0.12275888137518028,-0.024357036497735837,1.2071373223321129e-11,-0.007902594295721772,0.10258513775810313
66,240,-0.015981113522747496,0.058846496784902835,0.01665847590360147,0.004822636116572868,1.2734257427153364e-16,0.002500949854755502,-3.9221847804955026e-17,0.0006134254290169172,-0.02879203926933078,0.0008440323780134292,0.040187201870349895,6.124343587458336e-11,0.0019077464318141982,0.8237538245349729,-0.014860492570623628,0.0027192743741382194,0.004175721132099498,0.2220554385273452,6.44963931844121e-17,0.008432089118011708,-1.5984641774072358e-17,0.01588912519486338,-0.005807286107603056,0.24291666804903606,-0.04634561566768566,2.363837706765614e-31,-0.004594816002916964,0.3576337161213884
67,240,-0.015571735745897588,0.047025828388772305,0.019134047560303555,0.000868223010593096,-3.6622973236827885e-17,0.1854856949670004,-1.5745020358455523e-17,0.005475010185243897,-0.011977904406069592,0.1511925463460442,0.05762189889787955,4.012891336995561e-19,0.016585544843417697,0.05193045298408105,-0.013614712459686326,0.005352369977434356,0.007448733565342203,0.03548708345590071,-6.768960056445711e-17,0.00010237624052313264,-1.20300043392557e-17,0.0006651006002113878,-0.009739133293796361,0.060583412470149124,-0.04164841982766611,3.8710261655358446e-24,0.0034982162586712296,0.5075926178769626
68,240,-0.0019911126530451294,0.8013228991690572,0.02832053156447245,2.4001865794801076e-06,-3.774288771720592e-17,2.4048190141145415e-07,-7.390716296047018e-17,4.832896963327502e-09,0.029808865988965205,0.0005696442956567529,0.04323430762996988,5.159740364385483e-11,-0.051119962776014424,1.9478390588879367e-08,0.006697323535228789,0.1985250514517205,0.007823684823842679,0.04318369740473674,-1.4596821417921923e-17,0.0019586986822379892,-2.31977918849654e-17,0.00403401161624214,0.015148661621830175,0.00740419846580643,-0.050263989975619885,8.873225260272632e-27,-0.019153807468679916,0.0010546427503137009
69,240,0.0012612274331343797,0.8742337481899394,0.01913644961711416,0.0014169290055428935,3.877599862047833e-18,0.7352170424101832,-1.2438214815113947e-18,0.23906410040381723,-0.0029161923300378995,0.7327215514117036,0.06246547390112922,3.8263970599031925e-20,-0.018946575933276824,0.03206364737254562,0.0031967620820709543,0.5251485864305435,0.0032393030543928832,0.3872351991427623,-3.515308327405481e-17,2.1146835067908695e-06,3.162112247501961e-18,3.4752336836079123e-06,-0.02916717130008587,1.4904176800448318e-07,-0.036535966543647144,6.770424875218401e-18,0.0053147762668753025,0.3387951640739666
70,240,-0.006067398507787082,0.4630479618369847,0.025710256565039613,1.9502781615583445e-05,1.583303916363225e-16,0.0022386653346491985,8.847653844830588e-19,0.00739406825352813,0.009368752262938027,0.2701305752073945,0.045728733624089316,3.181282331021043e-12,-0.01476487631075408,0.09050182682308464,-0.0023204122068310553,0.6530611987328618,0.009981173205499348,0.00722567218352831,9.117573434805669e-17,0.004766350440175833,9.967083960999997e-19,2.019256652012608e-06,-0.0011224138635494464,0.8322646763919528,-0.04095571110814652,1.5602800649611067e-21,-0.010003551119093849,0.06646026379445714
71,240,0.03705142902750718,5.5848050994408886e-08,0.014866335021422095,0.003085968964737585,-1.8924256988757812e-17,0.006893222026048649,7.38529521387421e-18,0.0017524594724741354,0.039988009046825056,2.666531605921337e-07,0.027256251981892608,3.3792837219222574e-07,-0.02464345276370269,0.0006165691171445848,-0.0035954375899251477,0.42739025979398304,0.011445595445639514,0.000910230535506209,-2.975478952095e-17,1.864485781334707e-09,8.950110217581368e-18,6.010606969760058e-08,0.013755664819266886,0.00832612746315605,-0.04604319693196348,2.8207008136512243e-29,0.00014156670836802145,0.9768062944125429
72,240,-0.005278582116587098,0.3789760107431841,0.013331209645208964,0.003845619341893506,-2.81484505296187e-17,0.0009957900862469248,-8.962884357960205e-18,4.094021645172811e-10,0.024676319106058137,0.00023791874342499615,0.054917169247552355,1.5186483535329596e-24,-0.050933362428763285,6.639350482911523e-13,-0.014484519406448852,0.002952630047127089,0.0072685959849744745,0.049188439304574005,-2.076352247559608e-17,0.0025162649891796087,6.499907138125243e-20,0.953161225414416,0.006418528608177738,0.22907224038486299,-0.05157124620570715,8.459553450662935e-31,-0.016195784420543556,0.002936362605702473
73,240,0.0121705234985447,0.06474179862825397,0.024158000491580234,7.147293285214069e-07,-3.593439184388509e-18,0.6198451058354115,-4.103849860949859e-18,0.34860923188472115,-0.025119625296614368,0.0003016116619086141,0.04730380320101597,2.245112719588828e-19,0.0025873567680380323,0.70568766086385,0.012437135820487319,0.020674377669917855,0.01678107900085221,2.045242262045173e-05,-4.804478123570245e-17,2.0785216740975734e-14,-3.1039156917632415e-17,5.026781185458501e-16,0.014205189232761834,0.011449765351826244,-0.0540264231835174,3.6479736342050904e-32,-0.012044566189608998,0.03160789226252741
74,240,0.01349842273980089,0.042807457962010964,0.007912893231886504,0.1089208870204706,-6.549883745544873e-17,0.16319915470107335,-1.4254168129419783e-18,0.2605561970378295,0.01488836934051453,0.05887972564808943,0.027630323074259056,4.791055039741647e-07,-0.02625676454259306,0.00028912373142855576,-0.008470327539360938,0.09619678485242472,0.010412577783324195,0.006100756674389782,-1.3789871288022663e-16,0.000153131785491689,-3.87631535397999e-18,8.222977951442618e-05,-0.020901248326771885,0.0005915772965762846,-0.043958613085653096,3.133942528463541e-22,0.0013070539546992214,0.8109740933015342
75,240,0.02709708434561064,0.00013432646643406259,0.013960962893171829,0.006508889321117806,-1.0784542273876165e-17,0.000129661412040729,1.781339948364514e-17,6.451739274624618e-05,0.026953248990322375,0.0004676279843016884,0.022907178769595762,8.345491458562108e-05,0.005206078850632579,0.4720542273744487,0.003923961938173215,0.45310606841600853,0.008190946774539557,0.03234698322613721,2.2179226181771924e-18,0.2858217798894482,-3.268940930820975e-18,0.3192931577947594,0.0014051701614179921,0.8049178600425884,-0.05355932819908714,7.555037236998691e-28,-0.014613531219926494,0.007390568797673596
76,240,0.01602638149852419,0.019182904418364424,0.020501381477033565,3.554354164936908e-05,-3.162124351818502e-17,0.2086812351848265,3.173960745104776e-18,3.455084988188225e-15,-0.012464593989149512,0.09078446198330786,0.05917161874745673,5.140065812412892e-25,0.015603604362291223,0.024007451775054325,-0.011094978482781771,0.02751519083873668,0.00686682518073017,0.05627145597555713,-3.6914165635711456e-17,0.04672513962666335,-8.870606693333389e-19,0.0015514371218067042,-0.00305625644217122,0.572131525820035,-0.048503496303456704,2.4754262017654612e-29,-0.013914415433426263,0.006382969451121316
77,240,-0.008184690764835502,0.23196009611563023,0.01745482518374721,0.0003712050013922111,-3.2528345206572446e-17,0.01235180269168905,1.8758163148170342e-18,0.545686380603307,0.011834482279933745,0.08960466640137306,0.05722805888335399,5.614009891473934e-24,-0.02745566193648924,0.00028015257109696874,-0.004905103645293826,0.3712876218784448,0.0055179236240717605,0.15568895709382743,-4.704813141499219e-17,8.671362511694876e-06,1.0968751903578216e-17,1.5554624630731863e-05,0.0036172817437158636,0.5164506801992793,-0.043502939585370826,4.124076592477199e-22,-0.015270384073898285,0.011130861007469815
78,240,-0.005119997995893076,0.5138921616549976,0.024060886642990588,3.3928493092229406e-05,-9.195960957558323e-18,0.5280126016682097,-4.889386024828949e-18,0.006730198065333044,0.02910081704158787,0.000537995561887478,0.05636274319954522,4.0840997088290414e-18,-0.0036508450275240367,0.6622555536003507,-0.0003477873318357273,0.9451864257503779,0.015811363679050124,2.4541422367244147e-05,4.504683272113516e-17,2.8569147804124245e-06,-3.1613117867004813e-18,0.00661994956456681,-0.005714819233600675,0.28654149941082624,-0.04490457103077481,4.892906771652931e-25,-0.000517146459215286,0.923591752654523
79,240,0.06792737707430435,8.841016177580298e-17,0.014633334387496852,0.00977182163899984,-7.525428357543064e-17,0.0243914416535245,-2.5099696994448484e-18,0.34462591252464025,0.017272981776597137,0.048628669022606555,0.05361878271096554,6.202544185498059e-17,0.03169786983150249,6.1018434051022796e-05,0.0031260132597849422,0.5152640474007172,0.0146577827557367,5.4205701039214425e-05,-6.35161546633224e-17,0.0028657955616488433,-3.588785666728357e-18,0.03389246801852871,0.008112125328880006,0.14368892877625725,-0.047251897077250596,5.691140744268051e-28,-0.014365412194177973,0.003886268632774498
80,240,0.004061708721995176,0.5480931384015088,0.021831383192253036,3.7234105008886e-05,5.291660808293326e-17,0.0008904399179626057,4.630892762956148e-18,0.011569653350188351,0.020822463725058544,0.008680184510595972,0.021549895392905003,0.000194829456377565,-0.05237624440186516,8.843178463251588e-11,-0.003897131266238526,0.37588840390967837,0.007800916037347038,0.021778253895808893,-2.938216436870437e-17,0.004434651425077458,-6.5610910437292565e-18,7.988096189670194e-08,-0.013950842530037741,0.006896437936899367,-0.05739673672501334,9.278696045187808e-38,0.0015056497698445904,0.7641967812252799
81,240,0.00817391783433768,0.24095449911364789,0.011762776877143187,0.02015418081482179,-4.871709816910169e-18,4.780825470048993e-14,-2.9570236887701474e-18,1.8479061838262346e-07,0.020222250248416247,0.00858829255822683,0.056570050561208576,3.6457969997384315e-19,-0.002624089522425534,0.7212360959198375,0.007728410362353082,0.09249689061069814,0.00358531531039517,0.2796014798547955,3.655968394591732e-18,2.7477048703433698e-17,1.147403275822954e-18,0.0017285469958259996,-0.022928842680109647,7.994439540265369e-06,-0.055645500181839204,7.786463281943699e-35,0.00955654208127808,0.04918443260571121
82,240,-0.004399990432241109,0.5499408202780409,0.02188894141783805,6.549421512253222e-05,-1.7368222427250938e-17,0.28533082938138443,-2.562067322164813e-18,0.4577909338317495,0.021406162927182296,0.012170689421145613,0.04308444495986534,3.565450448761898e-12,-0.02854879719561478,0.00021481839731369424,-0.01616669680618379,0.0007336462179174701,0.00424598582151442,0.2211531834566025,6.140311150114928e-17,1.3396221229035928e-08,1.541281418951811e-17,3.402204298099898e-11,-0.008836669841246751,0.10602376791373704,-0.04250126168657222,8.800411429586288e-24,-0.019646366717268573,7.701774204594987e-05
83,240,-0.015490408137502343,0.029698072121525015,0.012215016042068254,0.01703645302283327,1.2210050278130833e-17,0.00020623740646795948,-9.044692976741359e-18,0.09675726983156424,0.0027972252167966084,0.7098768906715844,0.05948112886617703,1.3156359792642716e-22,0.00010518700858724861,0.9890384946920032,0.00021001285523904092,0.9664231521217006,0.006115204227738268,0.08869432961704249,-1.1244367530029477e-17,1.5292878162304546e-06,-2.6357702827353677e-18,0.49058730609289636,-0.020036651113009764,0.00019091647566996808,-0.05687742361735805,2.078456872379972e-35,0.016070761144506597,0.0031296581696057648
84,240,-0.0060161879794451405,0.2655418792927715,0.015218627138128722,0.00018224580872835988,1.1655233187860409e-17,1.593784580193939e-17,7.952763345097478e-18,2.4105803710544516e-28,0.01199125614251547,0.04733492308744968,0.06573513976173992,7.910482605760175e-38,-0.024433403941474627,2.5142771761524673e-05,-0.036488914948891664,9.954073254214593e-11,-0.0030296767691330856,0.449287295635435,-1.6417095721847618e-17,1.6004917458407965e-29,-6.6622338582874564e-18,9.283485728873335e-22,-0.03136048052169345,3.958121732263314e-07,-0.053359801318499975,3.6297340900095817e-28,0.00955476921695675,0.09372236854245372
85,240,0.015050398470153853,0.002364391577525653,0.013956575826909023,0.0001724528942413943,-1.8191127518442952e-17,0.0010274079347454717,-1.698167421507114e-17,1.7668191754667504e-05,0.01598561777836156,0.0020833283223822166,0.06818492016143216,2.946103876643871e-46,-0.028949470634832948,1.4390403431016351e-07,0.004606074132411016,0.3311536617581211,0.006734692186367191,0.057732141921848695,2.005879031734017e-17,0.00018804738221320344,-4.640970976041024e-19,0.9014169554758893,0.008615760798678705,0.08373912825455515,-0.0715130739008888,2.645763551307206e-51,-0.026515420121127002,5.676660836726505e-07
86,240,0.01924762598770148,0.010520001647597236,0.02076539181953349,0.0003508293967615173,-7.332296618124701e-17,0.004523834626329972,-1.0503405908154406e-17,0.029838475692255822,0.05596026033633207,5.646272461502827e-10,0.05038971476954809,2.3861634141317408e-14,-0.04503448436881373,9.1401692749808e-08,-0.005076412989265907,0.296025746097134,0.01615866807634154,2.061327740363246e-05,4.161776328417111e-17,0.012908746891956218,8.47873134296706e-18,0.007089467792510561,-0.008696690239021901,0.12287012563172926,-0.04972345212951701,2.3471590883790928e-27,-0.009799772634420873,0.06581788751382421
87,240,0.00766104562041258,0.26118579438263273,0.024956908624252858,3.0203881375095127e-06,2.237105584539079e-16,1.0463906408638417e-11,4.387739944628777e-17,5.827069194639472e-18,0.03931904093141157,3.8722876211850183e-07,0.05900001735768877,2.013553438985622e-22,-0.02055559178255665,0.005135564839007836,-0.016915904465683244,0.00034545116535675973,0.01588665344162803,1.3339539919049969e-05,1.1857197857891453e-18,0.9558576818771267,-8.75799677134286e-18,0.0067092333122916615,0.0022107347976131515,0.6683477536192451,-0.054661779381494593,6.114212800749954e-35,-0.021765029752243505,1.879734927771788e-05
88,240,-0.0050450586798511015,0.4405109050794671,0.015511260943681476,0.0010139263911167836,-1.1312928328079708e-17,0.4530720552508145,1.0772711219812428e-18,0.3582223806233219,-8.656342985385e-06,0.9989834492179366,0.03491959627301183,4.100360253744306e-12,-0.008911442987838542,0.1869141409243136,0.00379506988368288,0.4412987626533784,0.0061955215905924,0.07897898885251492,-1.746131213932287e-17,0.12504953962112222,2.2928559218171973e-18,0.009910100965715485,-0.006235891187712545,0.22395450453269394,-0.0454892069188771,2.82560114312811e-28,0.0006978554483165374,0.8907084677943378
89,240,0.03122761954061049,4.0530006462999105e-07,0.015027208688112553,0.0010916139939209897,-7.322560352136756e-18,0.7956958568744429,-3.8791966571658485e-19,0.7914949785905203,0.04979178863574319,5.947566601401325e-12,0.04729787984744188,2.2109955357354436e-18,0.008317088107969918,0.1892376386230216,-0.023748690570416606,1.2249149689147832e-05,0.012573635734706587,0.002047605687438208,4.1053996774703224e-17,0.10281578267090553,2.1845969396476185e-18,0.09434975569242722,-0.02491667748095238,5.937983378704804e-05,-0.05324343737445761,1.9539794215917284e-26,-0.02141706922075335,0.00017046388281496613
90,240,0.046412873520213574,2.1932082489740904e-12,0.020413910210793983,2.5810649524845077e-05,1.3424324497874271e-17,1.4202416843386867e-05,3.1251628021401885e-18,6.52114657127926e-09,0.03350353464774345,5.697085324437664e-06,0.02041133601493241,3.984642079337926e-05,-0.029904528479104447,8.149356079456352e-06,0.0026540066902865094,0.5950165585557652,0.011260948190486035,0.0032633942976044595,7.345232429360012e-18,0.00259034533482716,3.161167934849245e-20,0.9390956229721976,0.006729654307341746,0.2428656926310048,-0.04963785197987735,9.855902517531556e-29,-0.016045028093899672,0.0023727260121859245
